NO_NAME,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
1970,745999,2,0,0,2,0,0,0.546124317,0,1,1,0,10238,9000,0,3,0,1,0
1971,226,1,1,0,0,1,1,0.454177304,1,1,0,0,10238,15000,0,0,0,0,1
1972,947390,1,1,0,0,1,3,0.485230365,0,1,0,1,10238,15000,0,0,0,0,1
1973,498673,2,1,0,2,2,2,0.695214831,1,1,1,1,10238,9000,0,4,0,5,0
1974,757922,0,0,0,0,1,1,0.306056921,0,1,0,0,10238,17000,0,0,0,0,1
1975,865316,2,0,0,2,2,2,0.652736812,1,1,1,1,10238,13000,0,4,0,2,0
1976,620590,1,1,0,1,0,3,0.436587793,1,1,0,0,32765,12000,0,2,0,0,1
1977,231919,1,1,0,1,0,0,0.630320829,1,0,1,0,10238,16000,0,1,0,0,0
1978,458828,1,1,0,1,0,1,0.307055098,1,1,0,0,10238,14000,0,3,0,2,0
1979,94127,3,1,1,0,0,2,0.598089534,1,1,1,1,32765,8000,0,0,0,0,1
1980,154809,1,0,0,1,2,0,0.405846594,1,0,0,1,10238,15000,0,2,0,0,0
1981,789131,2,0,0,2,2,2,0.57574513,1,1,1,0,92101,12000,0,0,1,0,0
1982,26883,1,0,0,0,2,2,0.618300294,1,0,1,1,92101,13000,0,0,0,0,0
1983,245852,3,1,0,1,0,0,0.583931456,1,0,0,1,32765,11000,0,3,1,1,0
1984,424685,0,0,0,0,0,0,0.573030507,0,0,0,0,10238,15000,0,0,0,0,1
1985,742144,2,1,0,2,2,2,0.743968762,1,0,1,1,10238,11000,0,3,0,1,0
1986,74744,1,0,1,1,1,1,0.318755695,0,1,1,0,32765,9000,0,1,0,0,0
1987,894333,0,1,0,0,0,0,0.685567095,1,1,0,1,32765,11000,0,0,0,0,1
1988,131400,2,1,0,2,2,2,0.748473656,1,1,1,1,10238,13000,0,0,0,6,0
1989,934104,1,1,0,1,2,2,0.63555994,0,1,1,0,32765,11000,0,3,2,0,0
1990,849845,1,0,0,0,0,1,0.340686256,0,1,0,1,10238,11000,0,0,0,0,0
1991,519948,2,0,0,2,1,3,0.464772703,1,0,1,0,32765,11000,0,1,0,1,0
1992,127507,3,1,0,0,2,2,0.53872082,0,1,0,0,10238,16000,0,0,0,0,1
1993,503269,2,0,1,2,0,3,0.374060448,1,1,0,1,32765,12000,1,2,1,0,0
1994,337559,2,1,0,2,0,0,0.579581951,1,0,1,1,10238,9000,0,3,0,2,0
1995,210028,2,0,1,2,1,0,0.521637029,1,1,0,0,10238,16000,0,3,0,1,0
1996,625565,1,1,0,1,0,0,0.436272527,0,0,0,1,10238,13000,0,1,0,2,1
1997,232262,3,1,0,1,0,2,0.399531011,1,0,1,1,10238,9000,0,2,0,0,0
1998,277499,0,1,0,0,2,2,0.711130248,1,1,1,0,32765,11000,0,0,0,0,0
1999,761455,2,1,0,2,0,2,0.68107895,1,1,1,0,10238,12000,0,3,2,4,0
2000,330207,2,0,0,2,2,2,0.617223803,0,0,1,1,32765,10000,0,4,3,3,0
2001,927059,0,1,0,0,1,1,0.344908075,0,1,0,0,32765,13000,0,0,0,0,1
2002,22905,1,0,0,1,0,2,0.543177552,1,1,1,1,32765,8000,0,1,0,0,0
2003,270333,3,1,0,3,2,2,0.583261278,1,0,0,1,10238,9000,0,5,0,2,0
2004,168510,1,0,0,1,2,2,0.498148412,0,1,1,1,10238,11000,0,0,1,0,0
2005,125408,3,1,0,3,2,2,0.707904819,1,0,1,1,10238,12000,0,4,1,2,0
2006,107410,0,1,0,0,1,1,0.308676049,0,0,1,1,10238,11000,0,0,0,0,1
2007,912595,1,1,0,1,0,0,0.453226116,1,1,1,1,10238,14000,1,2,1,0,0
2008,137209,1,0,0,1,2,0,0.668043683,0,1,0,1,10238,10000,0,0,0,1,0
2009,882775,0,0,0,0,0,3,0.423771145,1,0,0,0,32765,13000,0,0,0,0,1
2010,926478,3,0,0,1,2,2,0.477962432,1,1,1,1,32765,7000,0,3,0,1,0
2011,756207,2,1,0,2,2,2,0.616514586,1,1,0,1,10238,14000,0,2,0,2,0
2012,96679,0,0,0,0,1,1,0.15413518,1,1,0,0,10238,18000,0,0,0,0,1
2013,30993,2,0,0,2,2,2,0.542637655,1,0,0,1,10238,9000,0,1,0,0,0
2014,904544,2,0,0,0,2,2,0.797615278,1,1,1,0,10238,13000,0,0,0,0,0
2015,660975,2,0,0,2,2,0,0.575223487,1,1,1,1,10238,12000,0,3,1,1,0
2016,343102,1,0,0,1,1,1,0.376350209,1,1,1,1,10238,8000,0,1,0,0,0
2017,748173,1,1,0,1,1,1,0.253944411,1,1,0,1,10238,15000,0,1,0,1,1
2018,466515,1,1,0,1,1,3,0.397885334,0,1,0,0,32765,13000,1,2,1,0,1
2019,80504,1,1,0,1,2,1,0.431909536,0,1,0,0,10238,14000,0,0,0,3,1
2020,648192,2,1,0,2,2,0,0.476075548,0,1,0,0,10238,16000,0,2,0,3,0
2021,900525,1,1,0,1,0,0,0.341365694,1,1,0,0,32765,11000,0,1,0,0,1
2022,629147,3,1,0,0,0,0,0.674212694,1,1,1,1,32765,7000,0,0,0,0,1
2023,126571,0,0,0,0,1,3,0.455629972,1,0,0,1,10238,12000,1,0,0,0,0
2024,919697,1,0,0,1,0,2,0.647036116,1,0,0,1,10238,8000,0,0,1,1,0
2025,26688,1,0,0,1,0,0,0.555193978,1,0,0,1,10238,12000,0,2,0,3,0
2026,474971,2,1,0,2,2,0,0.513192934,1,1,1,1,32765,5000,0,7,1,2,0
2027,287540,2,0,0,2,0,2,0.568240718,0,1,1,0,32765,11000,0,3,0,0,0
2028,584269,2,0,0,2,0,3,0.333178394,1,1,0,0,10238,14000,1,0,0,2,0
2029,326608,2,0,0,1,2,2,0.539213827,0,1,1,1,32765,5000,0,0,1,0,1
2030,450029,3,0,0,0,2,2,0.601812678,1,0,1,1,10238,11697.00321,0,0,0,0,0
2031,792310,3,1,0,3,2,2,0.363072493,1,1,1,0,21217,11697.00321,0,3,1,0,1
2032,166073,2,0,0,2,0,0,0.545089953,1,1,1,1,10238,14000,0,1,0,0,0
2033,521571,2,0,0,1,1,1,0.358256045,0,1,0,1,10238,14000,0,0,0,0,1
2034,418047,2,1,0,2,0,2,0.593548177,1,0,1,1,10238,8000,0,6,0,5,0
2035,407435,2,0,0,2,2,2,0.638014854,1,1,1,1,92101,11000,0,3,0,1,0
2036,902008,2,0,1,1,0,1,0.289307388,0,1,1,1,32765,8000,0,1,1,0,0
2037,635622,1,0,1,1,1,3,0.579938586,0,1,0,0,10238,15000,0,1,0,0,1
2038,754120,0,1,0,0,0,3,0.441465488,1,0,0,1,32765,14000,0,0,0,0,1
2039,3131,1,0,0,1,0,0,0.413773969,1,0,1,0,10238,11000,0,0,1,1,0
2040,747188,1,0,0,0,0,0,0.392129892,1,1,1,1,32765,6000,0,0,0,0,1
2041,219595,3,0,1,1,2,2,0.557686653,1,1,1,1,10238,12000,0,1,0,0,0
2042,284540,3,1,0,3,2,2,0.654177182,1,1,1,1,10238,11697.00321,0,9,0,4,0
2043,324448,0,1,1,0,1,1,0.265288537,0,1,0,1,32765,11697.00321,0,0,0,0,1
2044,638240,1,0,0,0,0,2,0.579737009,1,0,1,1,10238,8000,1,0,0,0,0
2045,335001,0,1,0,0,0,1,0.352411356,0,1,0,1,10238,11000,0,0,0,0,1
2046,569662,1,0,0,1,1,1,0.367415978,0,1,1,0,32765,13000,0,1,1,0,0
2047,832941,2,0,0,2,2,2,0.523153492,1,0,1,0,10238,16000,0,0,0,0,0
2048,416816,0,1,0,0,1,1,0.324389662,1,1,0,0,32765,11697.00321,0,0,0,0,1
2049,978371,3,1,0,0,2,2,0.522308261,1,1,1,1,92101,10000,0,0,0,0,0
2050,918452,0,0,0,0,1,1,0.589202667,0,1,0,0,32765,16000,0,0,0,0,1
2051,905397,0,1,0,0,0,3,0.382827481,1,1,0,0,10238,14000,0,0,0,0,1
2052,314202,0,0,0,0,1,1,0.218055813,1,1,0,1,10238,12000,0,0,0,0,0
2053,827578,2,0,0,2,0,0,0.572435712,1,1,1,1,21217,9000,0,6,0,2,1
2054,531612,0,1,0,0,0,1,0.431767908,1,1,1,1,10238,9000,0,0,0,0,0
2055,922977,1,0,0,1,2,3,0.382026661,0,1,0,1,10238,11000,0,1,0,1,0
2056,26816,1,1,0,1,2,2,0.459554433,0,0,1,1,32765,6000,0,5,0,1,0
2057,466383,1,1,0,1,2,2,0.472408921,1,1,0,1,32765,11000,0,2,0,1,0
2058,877770,1,0,0,1,2,3,0.469148874,0,1,0,0,32765,11697.00321,0,1,0,0,1
2059,516391,1,0,0,1,2,2,0.495555186,1,1,1,1,32765,11697.00321,0,3,0,0,1
2060,331819,3,0,0,1,2,2,0.615268901,1,1,1,1,10238,10000,0,1,1,0,0
2061,439435,2,0,0,2,1,1,0.503075008,0,1,0,1,10238,10000,0,5,0,0,0
2062,430019,0,1,0,0,0,0,0.525077854,1,1,0,1,10238,13000,0,0,0,0,1
2063,873325,1,0,0,1,1,1,0.472868321,0,1,1,1,32765,9000,0,2,0,0,0
2064,852514,1,1,0,1,2,2,0.731259476,1,0,0,1,10238,12000,0,0,0,0,0
2065,198903,1,0,0,1,2,0,0.407547151,1,1,0,0,32765,13000,0,2,0,0,0
2066,351071,2,1,0,2,2,0,0.394733086,1,0,0,1,10238,10000,0,3,1,3,0
2067,65898,3,0,0,1,0,0,0.621269396,1,1,1,1,10238,10000,0,1,1,1,0
2068,671746,3,1,0,1,2,2,0.488711105,1,1,1,1,10238,9000,0,2,0,4,0
2069,760605,1,0,0,1,1,0,0.505032463,0,1,0,1,32765,11000,0,2,0,0,1
2070,435057,0,1,0,0,1,3,0.533616625,1,0,1,0,32765,10000,0,0,0,0,0
2071,311722,0,0,0,0,1,1,0.372990583,1,1,0,0,10238,15000,0,0,0,0,0
2072,309217,1,0,0,0,0,2,0.712444307,1,0,0,0,10238,15000,0,0,0,0,0
2073,237542,0,0,0,0,0,0,0.566831122,1,1,0,0,10238,12000,1,0,0,0,0
2074,911614,1,0,0,1,2,0,0.46312987,1,0,0,0,10238,13000,0,2,0,0,0
2075,219279,0,1,1,0,0,0,0.403118748,1,1,0,1,10238,13000,0,0,0,0,1
2076,520036,1,0,0,1,2,0,0.72549125,1,1,1,1,10238,12000,0,0,2,0,0
2077,834244,0,1,0,0,2,3,0.448586149,1,1,0,1,10238,12000,0,0,0,0,0
2078,603871,2,0,0,2,0,0,0.642808349,1,1,1,1,10238,13000,0,1,0,0,0
2079,78431,3,1,0,0,1,2,0.529341745,1,0,1,1,10238,15000,0,0,0,0,0
2080,979335,2,1,0,1,0,2,0.558452733,1,0,1,0,10238,7000,0,5,0,3,0
2081,642405,2,0,0,2,0,2,0.561554377,1,0,1,1,10238,13000,0,0,0,1,0
2082,734738,0,0,1,0,1,1,0.499949911,0,1,1,0,10238,13000,0,0,0,0,1
2083,722357,1,1,0,0,0,3,0.435639067,1,1,0,1,92101,13000,0,0,0,0,1
2084,755140,3,0,0,3,0,2,0.639359023,1,0,0,1,10238,19000,0,0,0,1,0
2085,989076,1,1,0,0,0,3,0.402104453,0,1,0,0,92101,14000,0,0,0,0,1
2086,684778,2,1,0,0,2,0,0.455949482,1,0,0,1,10238,14000,0,0,0,0,0
2087,943932,3,1,0,0,2,2,0.632620324,1,0,1,1,10238,10000,0,0,0,0,0
2088,50084,1,1,0,1,1,3,0.489450696,0,1,0,0,10238,17000,0,1,0,1,0
2089,845620,0,0,0,0,0,0,0.290622325,1,1,1,1,32765,7000,0,0,0,0,1
2090,934382,3,0,0,2,2,2,0.72419551,1,1,1,1,10238,10000,0,0,0,1,0
2091,765151,0,0,0,0,0,0,0.697828015,1,1,0,0,32765,15000,0,0,0,0,1
2092,364440,0,0,0,0,0,1,0.348776297,1,1,0,1,10238,11697.00321,0,0,0,0,1
2093,743449,3,1,0,2,0,2,0.57456012,1,1,1,1,10238,10000,0,3,0,2,0
2094,189983,1,1,0,1,2,2,0.758055177,1,1,0,1,92101,13000,0,2,0,1,1
2095,39529,2,1,0,2,2,2,0.625041325,1,1,1,1,92101,11697.00321,0,1,0,1,0
2096,982534,0,0,0,0,0,1,0.412850781,0,1,0,0,10238,11697.00321,0,0,0,0,1
2097,230922,2,0,0,2,2,2,0.640569696,1,1,0,0,32765,13000,0,0,2,1,0
2098,466162,1,1,0,1,0,3,0.373742853,1,1,0,1,10238,8000,0,1,0,3,0
2099,873153,0,0,0,0,2,3,0.311458236,0,1,0,0,32765,16000,0,0,0,0,1
2100,29449,2,1,0,2,0,2,0.627162355,1,0,1,1,32765,8000,0,5,1,1,0
2101,459304,0,1,0,0,1,3,0.41923305,1,1,0,0,32765,12000,0,0,0,0,1
2102,149754,0,0,0,0,2,2,0.573599841,1,0,1,1,32765,11000,0,0,0,0,0
2103,143460,1,0,0,1,2,2,0.718050004,0,1,1,0,10238,14000,0,0,0,1,0
2104,100663,1,0,0,1,1,1,0.442507518,0,1,0,0,32765,11000,0,3,0,0,1
2105,723172,0,0,0,0,2,0,0.445239731,1,1,0,0,10238,11697.00321,0,0,0,0,0
2106,375459,3,0,0,0,0,2,0.604014314,1,1,1,0,10238,9000,0,0,0,0,0
2107,375184,2,0,0,2,1,3,0.368466019,1,1,1,1,32765,11697.00321,0,5,2,1,0
2108,137374,1,0,0,1,0,3,0.436297086,1,1,1,1,10238,11697.00321,0,0,0,0,0
2109,257003,1,1,0,1,1,1,0.31334331,0,1,0,1,10238,12000,0,2,0,4,0
2110,293988,3,0,1,0,2,2,0.600131009,1,0,1,0,32765,11000,0,0,0,0,0
2111,893885,2,0,0,2,0,2,0.703991085,0,1,1,0,92101,13000,0,0,1,0,1
2112,619329,2,0,0,2,2,2,0.625847911,1,0,0,1,10238,11000,0,0,0,5,0
2113,356221,1,0,0,0,0,3,0.316954986,0,1,1,1,32765,5000,0,0,0,0,1
2114,263650,1,0,1,1,1,1,0.497818108,1,1,0,0,10238,13000,0,0,0,0,0
2115,26068,2,1,0,1,0,0,0.469297656,0,1,1,1,32765,8000,0,2,0,0,0
2116,488670,3,1,0,3,2,2,0.689641334,1,1,1,1,10238,7000,0,8,0,6,0
2117,539261,0,1,0,0,0,1,0.397625458,1,1,0,0,10238,17000,0,0,0,0,1
2118,582320,2,1,0,2,0,0,0.409041912,0,0,0,1,10238,12000,0,4,1,4,0
2119,923366,2,1,0,1,2,0,0.532612984,1,1,0,1,10238,11000,0,1,0,3,0
2120,542,1,1,1,1,2,2,0.526790408,1,0,0,1,10238,10000,0,0,0,0,0
2121,609396,2,0,0,2,0,2,0.765586945,1,0,1,1,32765,11000,0,0,2,2,0
2122,207095,1,1,0,1,1,1,0.338420977,0,1,0,1,32765,11000,0,3,0,1,1
2123,370509,3,1,0,3,2,2,0.788566433,1,0,1,1,10238,6000,0,9,0,8,0
2124,414418,1,0,0,0,0,0,0.55803792,1,1,1,1,32765,11697.00321,0,0,0,0,1
2125,210455,3,1,0,3,2,2,0.476210823,1,1,1,1,10238,10000,0,4,0,6,0
2126,277877,0,0,0,0,1,1,0.350555716,0,1,1,0,10238,14000,0,0,0,0,1
2127,867133,3,1,0,2,2,2,0.588783454,1,1,0,1,10238,12000,0,3,0,3,0
2128,75850,0,0,0,0,1,3,0.506033613,1,1,0,0,32765,14000,0,0,0,0,1
2129,730488,2,0,1,2,1,0,0.491795039,1,0,1,1,32765,8000,0,5,0,0,0
2130,261354,1,0,0,1,2,2,0.699771098,1,1,1,1,10238,10000,0,0,0,0,0
2131,605330,0,1,0,0,1,1,0.236774996,1,1,0,0,10238,15000,0,0,0,0,1
2132,946135,1,0,0,1,0,3,0.377420391,1,1,0,1,92101,11697.00321,0,1,0,0,0
2133,583046,2,0,0,2,1,3,0.419600769,0,0,0,1,10238,14000,0,0,0,1,0
2134,17273,1,1,0,1,1,1,0.123977549,0,1,1,1,10238,9000,0,1,0,2,0
2135,355449,1,0,0,1,2,2,0.645399226,1,0,1,1,10238,10000,0,1,0,1,0
2136,640219,1,1,0,1,1,1,0.423737864,1,1,0,0,10238,12000,0,1,0,2,0
2137,239558,0,1,0,0,1,1,0.362921533,1,1,1,1,32765,10000,0,0,0,0,1
2138,524634,0,0,0,0,1,3,0.492603965,1,1,0,1,10238,12000,0,0,0,0,0
2139,171568,2,0,0,2,0,0,0.601822302,0,1,0,1,10238,13000,0,1,0,2,0
2140,375322,1,1,0,1,0,0,0.606255032,1,0,1,1,10238,12000,0,0,0,2,0
2141,639474,1,1,0,0,0,3,0.402882543,1,1,1,1,10238,10000,1,0,0,0,1
2142,855355,0,0,0,0,1,0,0.535312839,0,0,0,0,10238,15000,0,0,0,0,1
2143,293072,2,1,0,0,0,0,0.483954873,0,1,1,1,10238,11000,0,0,0,0,1
2144,528528,3,1,0,3,0,2,0.422567967,1,0,1,1,10238,8000,0,7,2,7,0
2145,458933,2,1,0,0,0,1,0.23774298,1,1,0,1,32765,9000,0,0,0,0,1
2146,495705,2,0,0,1,2,2,0.81633555,1,0,1,1,10238,11000,0,1,1,1,0
2147,475525,0,1,1,0,1,1,0.38298537,1,1,0,0,32765,14000,1,0,0,0,1
2148,98072,2,0,0,1,2,2,0.71824647,0,0,0,1,10238,14000,0,0,1,0,0
2149,326875,3,1,0,0,2,2,0.632721826,1,1,1,1,32765,7000,0,0,0,0,1
2150,173718,2,1,0,1,2,2,0.574217453,1,1,0,1,10238,14000,0,0,0,2,0
2151,255141,0,1,1,0,1,1,0.390762857,0,1,0,0,10238,13000,1,0,0,0,1
2152,255200,0,0,0,0,1,1,0.053357545,0,1,0,1,10238,11000,0,0,0,0,1
2153,438776,3,1,0,2,2,2,0.491832761,1,1,1,1,10238,13000,0,1,0,2,0
2154,710221,2,1,0,2,1,2,0.451777176,1,1,1,1,10238,12000,0,3,0,2,0
2155,144117,1,1,0,0,1,1,0.385632959,0,0,0,1,10238,13000,0,0,0,0,1
2156,66238,1,1,0,1,0,0,0.46486387,1,1,1,0,10238,13000,0,5,0,1,1
2157,909696,2,1,0,0,1,0,0.655804177,1,1,0,1,10238,10000,0,0,0,0,1
2158,80686,2,1,0,2,2,0,0.630842336,1,1,0,0,10238,12000,0,3,0,1,0
2159,19144,0,1,0,0,2,0,0.493034349,0,1,1,1,32765,7000,0,0,0,0,1
2160,839917,3,0,0,1,2,2,0.525489364,1,1,1,0,92101,11697.00321,0,0,0,1,0
2161,778159,1,1,0,1,2,0,0.481718457,0,0,0,1,10238,12000,0,1,0,2,0
2162,452828,1,0,1,1,0,2,0.630426334,1,0,1,1,10238,11000,0,0,0,0,0
2163,476160,0,1,0,0,1,1,0.473088768,0,1,0,0,10238,13000,0,0,0,0,1
2164,515497,2,0,0,2,2,3,0.595837174,0,1,1,1,10238,14000,0,0,0,2,0
2165,413160,1,1,0,0,0,1,0.356092593,0,1,0,0,10238,14000,0,0,0,0,1
2166,977402,3,0,0,3,2,2,0.470541768,1,0,1,1,10238,7000,0,3,1,2,0
2167,144033,2,0,0,2,0,2,0.556029642,1,1,1,1,92101,11000,0,1,0,1,0
2168,901502,0,1,0,0,0,0,0.599988515,1,0,0,1,10238,12000,1,0,0,0,0
2169,379539,3,0,0,3,2,2,0.714685652,1,0,1,1,10238,11000,0,2,0,4,0
2170,450283,3,0,0,3,2,2,0.634160729,1,1,0,1,10238,11697.00321,0,5,1,1,0
2171,266757,2,1,1,1,1,3,0.441104131,1,1,0,1,10238,13000,0,4,0,0,0
2172,934754,3,0,0,1,0,2,0.724643866,1,0,1,1,92101,10000,0,1,0,0,0
2173,131347,3,0,0,3,1,3,0.491924937,0,1,0,1,32765,12000,0,7,0,2,0
2174,104918,2,1,0,2,0,2,0.627729406,1,0,0,1,32765,8000,0,6,1,0,0
2175,478922,3,1,0,0,2,2,0.585131298,1,1,1,1,32765,4000,0,0,0,0,0
2176,81923,2,0,0,2,0,2,0.431681586,1,1,1,1,10238,13000,0,0,0,3,0
2177,858902,2,0,0,2,2,2,0.707136824,0,0,0,0,10238,17000,0,0,1,1,0
2178,103963,3,0,0,0,0,2,0.701955173,1,1,0,1,10238,11697.00321,0,0,0,0,0
2179,13158,1,1,0,1,1,1,0.262592748,0,1,0,0,10238,11000,0,2,0,3,1
2180,403612,2,0,0,2,2,2,0.582892359,1,1,1,1,10238,12000,0,2,0,3,0
2181,161526,3,0,0,3,2,2,0.659025521,1,0,1,1,32765,8000,0,7,0,3,0
2182,347548,2,1,0,1,2,2,0.649539915,1,0,0,0,10238,11697.00321,0,1,0,0,0
2183,440831,0,1,0,0,2,3,0.390066852,0,1,0,0,10238,16000,0,0,0,0,1
2184,170034,2,1,0,2,2,2,0.725875955,1,1,1,1,10238,10000,0,0,2,0,0
2185,280967,0,1,0,0,2,3,0.401672584,1,1,1,1,10238,8000,0,0,0,0,1
2186,36103,2,1,0,2,0,0,0.610155999,1,0,0,1,10238,10000,0,6,0,6,0
2187,97567,2,0,0,2,2,0,0.355229744,1,1,1,0,10238,15000,0,0,0,1,0
2188,407469,0,0,0,0,0,3,0.581819528,0,1,0,0,10238,13000,0,0,0,0,1
2189,909401,1,0,0,1,0,3,0.568270195,1,1,0,0,32765,11697.00321,0,2,0,0,0
2190,900406,2,1,1,0,1,3,0.297267694,1,1,0,1,10238,12000,0,0,0,0,1
2191,729740,3,0,0,0,2,2,0.533479109,1,1,1,1,10238,8000,0,0,0,0,1
2192,631763,1,1,1,1,2,0,0.624121427,1,1,0,1,32765,12000,0,1,0,1,1
2193,349786,2,0,0,2,0,2,0.631235964,1,0,1,1,10238,10000,0,1,1,2,0
2194,999259,2,0,0,2,0,1,0.505960304,0,1,1,1,10238,11000,0,0,0,1,0
2195,648626,3,0,0,1,2,2,0.706896885,1,1,1,1,10238,12000,0,1,0,1,0
2196,63413,2,0,0,2,0,2,0.47505763,1,1,1,1,10238,11697.00321,0,0,0,1,0
2197,380598,0,0,0,0,0,3,0.652404854,0,1,1,1,10238,9000,0,0,0,0,0
2198,816809,2,0,0,0,2,0,0.602576835,1,1,1,1,10238,14000,0,0,0,0,1
2199,149377,0,1,0,0,0,3,0.39933186,0,1,0,1,32765,13000,0,0,0,0,1
2200,950482,1,1,0,1,2,3,0.376287538,0,0,0,0,10238,14000,0,2,0,1,0
2201,493793,1,1,1,0,0,0,0.512608117,1,1,1,1,92101,9000,0,0,0,0,1
2202,565846,3,1,0,2,2,2,0.508453341,1,0,0,1,10238,9000,1,2,0,4,0
2203,816988,2,0,0,2,2,2,0.4600416,1,1,1,1,32765,9000,0,1,1,1,0
2204,483195,3,1,0,1,2,2,0.670621588,1,1,1,1,92101,9000,0,1,0,0,0
2205,644057,1,0,0,1,2,2,0.576824084,1,0,0,1,10238,14000,0,1,0,0,0
2206,465420,3,0,0,2,0,0,0.411143781,1,1,0,1,10238,14000,0,1,0,1,0
2207,626247,3,0,0,3,1,0,0.473658782,1,1,1,1,10238,7000,0,1,0,1,0
2208,703897,1,1,0,1,2,2,0.77488387,1,1,1,1,92101,16000,0,2,1,0,1
2209,221270,2,0,0,1,0,3,0.379724347,0,0,0,1,10238,16000,0,2,0,0,1
2210,484719,2,0,1,2,0,2,0.469634681,1,0,0,1,10238,11000,0,3,0,5,0
2211,511641,1,1,1,1,1,1,0.28858133,0,1,1,0,10238,13000,0,0,0,5,1
2212,838182,3,1,0,0,2,2,0.642871081,1,0,0,0,10238,18000,0,0,0,0,1
2213,621495,1,0,0,1,1,3,0.504363656,1,1,0,1,10238,11000,0,0,0,0,0
2214,564107,1,0,1,1,1,1,0.313083579,0,1,1,1,10238,13000,0,0,0,0,1
2215,880485,0,0,0,0,0,1,0.24936281,0,1,0,0,10238,16000,0,0,0,0,0
2216,912800,2,0,0,1,0,0,0.635948938,1,1,0,1,32765,13000,0,2,0,0,1
2217,594112,3,1,0,3,0,0,0.54732762,1,1,0,1,32765,11000,0,7,2,3,0
2218,431366,1,0,0,1,0,2,0.595728688,1,0,0,0,10238,17000,0,0,0,0,0
2219,526718,1,0,0,1,0,2,0.617497775,1,0,1,0,32765,12000,0,3,0,0,0
2220,129218,0,0,0,0,0,0,0.457072833,1,1,1,0,32765,10000,0,0,0,0,1
2221,952652,2,0,0,2,0,0,0.508173649,1,0,1,1,10238,9000,0,1,1,4,0
2222,698612,2,0,1,2,1,3,0.493317404,1,1,1,1,10238,9000,0,1,0,4,0
2223,468417,2,0,0,0,2,2,0.693003787,1,0,1,1,10238,7000,0,0,0,0,0
2224,458061,1,1,0,1,2,2,0.531663392,1,0,0,1,10238,14000,0,0,1,2,0
2225,989175,1,0,0,1,0,0,0.495789149,1,1,1,1,10238,11000,0,2,0,4,0
2226,628739,3,0,0,1,2,2,0.684352862,1,0,1,1,10238,12000,0,1,0,1,0
2227,325475,3,0,0,1,2,2,0.687578338,1,0,0,1,10238,10000,0,0,0,0,0
2228,81498,2,1,0,2,1,3,0.349387224,0,1,0,1,10238,16000,0,3,1,0,0
2229,401212,2,1,0,2,1,3,0.393296306,1,1,1,1,10238,11000,0,2,0,2,0
2230,647537,0,0,0,0,0,1,0.60538459,0,1,1,0,10238,16000,0,0,0,0,1
2231,212191,1,0,0,1,1,3,0.421470789,0,1,0,1,10238,12000,0,0,1,0,1
2232,734069,2,1,0,1,1,3,0.35917556,1,1,0,1,10238,11000,0,0,0,1,0
2233,772679,1,0,0,0,0,3,0.354572367,1,1,0,1,10238,14000,0,0,0,0,1
2234,990504,2,1,0,0,1,0,0.432130058,0,1,1,1,10238,13000,0,0,0,0,1
2235,586583,0,1,0,0,0,3,0.512328285,0,1,0,0,32765,13000,0,0,0,0,1
2236,857839,0,1,0,0,2,3,0.508786012,1,0,1,1,10238,10000,0,0,0,0,0
2237,865298,1,0,0,1,0,2,0.587816428,0,0,1,1,10238,10000,0,1,0,1,0
2238,235795,0,0,0,0,2,0,0.608065951,1,1,0,0,10238,12000,0,0,0,0,1
2239,386754,1,0,1,1,0,0,0.543836871,1,1,0,1,10238,15000,0,0,0,0,0
2240,104558,2,1,0,2,1,3,0.528478134,1,1,1,0,10238,13000,0,2,0,3,0
2241,132255,2,0,0,2,2,2,0.620853165,1,0,1,1,92101,7000,0,1,0,6,0
2242,21679,2,1,0,0,0,2,0.583853641,1,0,1,0,10238,11000,0,0,0,0,0
2243,826621,1,1,0,1,2,2,0.576642414,1,1,1,1,32765,10000,0,1,0,0,0
2244,479665,1,0,0,1,0,0,0.607643103,1,0,1,1,10238,14000,0,1,0,1,0
2245,472052,0,1,0,0,2,0,0.466522539,1,1,0,1,32765,12000,0,0,0,0,1
2246,62534,3,1,0,3,2,2,0.611352167,1,1,0,1,10238,14000,0,2,0,3,0
2247,793551,2,0,0,2,0,0,0.715926537,1,1,0,1,10238,11000,0,1,0,1,0
2248,716599,1,0,1,1,2,3,0.485775925,0,1,0,0,10238,11000,0,2,0,1,0
2249,280162,2,0,0,0,2,2,0.816472558,1,0,1,1,21217,11000,0,0,0,0,1
2250,601572,2,0,0,0,0,3,0.558725037,1,1,1,1,32765,11697.00321,0,0,0,0,0
2251,229398,3,1,0,3,0,2,0.719842326,1,0,0,1,10238,17000,0,3,2,2,0
2252,818352,1,1,0,1,2,0,0.561978357,0,1,1,0,32765,12000,0,0,0,1,1
2253,845185,0,1,0,0,2,0,0.406105784,1,1,0,1,10238,10000,0,0,0,0,0
2254,292794,1,1,0,0,2,2,0.629125121,1,0,1,0,10238,14000,0,0,0,0,0
2255,96177,0,0,0,0,0,1,0.310099363,1,0,0,0,32765,11697.00321,0,0,0,0,0
